'Imei','InternalName','DID','LID','Firmware','Modem','Operator','Country','FID','Latitude','Longitude','TimeZone','Age','NumFirstConnect','CatFirstConnectEqual','CatFirstConnectExtreme'
'0299f55f546f6856e4761a999c6facac','ATLAS_2G_SPB','6','28','0.2.33V11','M66FBR03A08','','Guadeloupe','2415','Grupo4 (Zona Tropical)','Grupo B (America Central)','America/Guadeloupe','409','7.0','alto','bajo'
'340a0cf6bea4f07097976e61ba64ebcd','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Movistar','Spain','3394','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','243','5.0','bajo','bajo'
'2bd8de3846a23dd42b5db6b01629de62','ATLAS_2SPB','2','35','0.1.37V11','BC66NBR01A11','Movistar','Spain','3310','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','259','24.0','muy alto','bajo'
'7283bc18d35f6261af8c65d1f08d59ca','ATLAS_2S','8','7','0.1.15','BC66NBR01A11','Vodafone','Spain','3491','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','135','5.0','bajo','bajo'
'4353a5a97656b2f98d35c30fa58e77dc','ATLAS_2SPB','2','16','0.1.34V11','BC66NBR01A11','Vodafone','Spain','2181','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','467','384.0','muy alto','alto'
'4ee5dcef5659d6da0ca0295b58a5e8ef','ATLAS_2SPB','46','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Netherlands','3065','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','287','13.0','muy alto','bajo'
'65ff1f906adb11d1a78170d420ca89bc','ATLAS_2S','31','7','0.1.15','BC66NBR01A10','Vodafone','Spain','1401','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','928','7.0','alto','bajo'
'f36b45c0f635fd9cfe5597f59c5c5b80','ATLAS_2G_SPB','2','28','0.2.33V11','M66FBR03A07','Movistar','Spain','2195','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','259','8.0','alto','bajo'
'4902253a8ff7332a8a856cd321d51fbf','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2287','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','581','8.0','alto','bajo'
'b31780745f661696ed3011cd7685f6b9','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3423','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','169','8.0','alto','bajo'
'579d5fca7fe34f69ef914a285f31286b','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2287','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','598','8.0','alto','bajo'
'3df15b03158f85758606f91237c9bb90','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3590','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','190','19.0','muy alto','bajo'
'4229ed2fb069980ae70343e78faedd2b','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','889','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','267','4.0','muy bajo','bajo'
'2c8a5b4e363cdb69ec868308727d3be4','Atlas 2','2','5','0.0.60','BC66NBR01A10','Movistar','Spain','843','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1190','12.0','muy alto','bajo'
'a20ff411c3ae36e12a0b744c44ee50dc','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','1986','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','772','3.0','muy bajo','bajo'
'63a7e62511c29d2054861f6907ef56c5','ATLAS_2SP','18','1','0.1.17USA','BC66NBR01A11','Vodafone','United States','931','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','822','0.0','muy bajo','bajo'
'e1454ba59b86613b69a7f98272fabb02','Atlas 2','2','2','0.0.43','BC66NBR01A10','Vodafone','Spain','646','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','500','5.0','bajo','bajo'
'c37269cf2d62195ac75fe538a1605b23','ATLAS_2SPB','54','31','0.1.37V11USA','BC66NBR01A11','Vodafone','United States','3703','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','182','5.0','bajo','bajo'
'680a8dd2caec65a7ee8deb9466063ff2','ATLAS_2SPB','18','31','0.1.37V11USA','BC66NBR01A11','Vodafone','United States','931','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','0','2.0','muy bajo','bajo'
'cf0f5df661800999d23d032de59d20e8','ATLAS_2SPB','1','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Germany','3287','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','56','2.0','muy bajo','bajo'
'520ca51d31a30dbf2657f7c84c8c7dbe','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','906','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','293','7.0','alto','bajo'
'c49c7c44626fa1368a1a15c468885a4e','ATLAS_2SPB','29','16','0.1.31V10','BC66NBR01A11','Vodafone','Spain','2094','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','150','2.0','muy bajo','bajo'
'd71af3c0163e055c875860269e06f6b6','ATLAS_2SPB','2','16','0.1.34V11','BC66NBR01A11','Vodafone','Spain','2277','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','609','5.0','bajo','bajo'
'38a5797bc8b860ff50d4a50804dc3a42','ATLAS_2SPB','2','29','0.1.37V11','BC66NBR01A11','Movistar','Spain','3308','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','193','6.0','alto','bajo'
'948f4b1f31e6a85c7cde6dd1aafdbc3a','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Movistar','Spain','2025','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','138','4.0','muy bajo','bajo'
'e54da337936625fdcdfeb41247fd42c2','Atlas 2','2','2','0.0.43','BC66NBR01A10','Vodafone','Spain','537','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','574','7.0','alto','bajo'
'a2e05f4463fc68f91fa88db9ffc39a41','ATLAS_2G_SPB','2','28','0.2.33V11','M66FBR03A08','Movistar','Portugal','2230','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','10','6.0','alto','bajo'
'724699aa8c0d1bdde06ef054f6fe824a','ATLAS_2G_SP','6','7','0.2.17','M66FBR03A07','Movistar','France','2330','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Paris','590','5.0','bajo','bajo'
'4c5d479ac871050fdf95c0cc643bcb75','ATLAS_2SP','1','7','0.1.17','BC66NBR01A11','Vodafone','Germany','1361','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','445','4.0','muy bajo','bajo'
'b70998c7d488b212b9fcc3387c354d2f','ATLAS_2SPB','1','15','0.1.33V11','BC66NBR01A11','Movistar','Germany','1464','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','30','6.0','alto','bajo'
'4f0663e358fae085aa1afd14741b5f24','ATLAS_2G_SP','6','7','0.2.17','M66FBR03A07','Movistar','France','2028','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Paris','729','5.0','bajo','bajo'
'6b83da8c484aa3140eecf116ee7324f4','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Movistar','Spain','453','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','245','4.0','muy bajo','bajo'
'2ec99c98a2ec4b8063673c56f101c515','ATLAS_2SPB','2','35','0.1.37V11','BC66NBR01A11','Movistar','Spain','3536','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','186','196.0','muy alto','alto'
'8cfcea3e938d66c090f8aca00726b949','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3478','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','142','3.0','muy bajo','bajo'
'154fd2853baa0487104c586fb9c0f4cf','ATLAS_2G_SP','2','7','0.2.17','M66FBR03A07','Movistar','Spain','1257','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','205','7.0','alto','bajo'
'02229a89aa7c8589abaac413df42de3f','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Vodafone','Spain','1268','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','987','5.0','bajo','bajo'
'b45d51e0e48fa3889d06da32bc404aaf','ATLAS_2SPB','1','15','0.1.33V11','BC66NBR01A11','1nce','Germany','3060','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','82','2.0','muy bajo','bajo'
'b1dbaaaf6ba5e1926ab0432d9b57eff2','ATLAS_2SPB','2','15','0.1.37V11','BC66NBR01A11','Movistar','Spain','2907','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','179','5.0','bajo','bajo'
'ad642b557b2ba547522e1381629275dd','ATLAS_2SP','2','1','0.1.17','BC66NBR01A11','Movistar','Spain','843','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','266','3.0','muy bajo','bajo'
'5409056f1eef2f9a6263aee92b271973','ATLAS_2S','15','7','0.1.15','BC66NBR01A11','1nce','Brazil','2395','Grupo4 (Zona Tropical)','Grupo C (America Este / Atlantico)','America/Sao_Paulo','1','5.0','bajo','bajo'
'c98e92ce2dee25eb096c076ea8d1f75c','ATLAS_2SP','2','7','0.1.17','BC66NBR01A10','Vodafone','Spain','635','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','418','24.0','muy alto','bajo'
'3a80acb17833d25e68d783abb873987a','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Movistar','Spain','2340','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','94','6.0','alto','bajo'
'24253f6b5b75d2f233535b09a3fa619f','ATLAS_2G_SPB','1','38','0.2.40V12','M66FCR01A02BT','Vodafone','Italy','3052','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','283','3.0','muy bajo','bajo'
'8f778bb08388c323ae5934c0be8644db','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3518','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','87','6.0','alto','bajo'
'157fdf8be27c870ca2e91b050d3666ce','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2441','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','367','5.0','bajo','bajo'
'eedf6daded4effadc2ad7e0bfe1e3163','ATLAS_2SPB','2','35','0.1.37V11','BC66NBR01A11','Movistar','Spain','3016','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','312','684.0','muy alto','alto'
'e7c2d8d8124f68d73ec89e28dddcc4aa','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','3399','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','259','4.0','muy bajo','bajo'
'f4968f4705e65e2a737b937684239dc2','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3590','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','189','16.0','muy alto','bajo'
'c479520ac384f0cb814cd79993c44bea','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2289','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','509','3.0','muy bajo','bajo'
'5d689d57e193f029a7d71c8ec3e9f423','ATLAS_2SPB','2','15','0.1.37V11','BC66NBR01A11','Movistar','Spain','2908','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','430','5.0','bajo','bajo'
'84ae174f041965b87e378d8a91a85755','ATLAS_2SPB','1','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Italy','3948','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','0','1.0','muy bajo','bajo'
'78933d671895f1df2da4058ed3875cdf','ATLAS_2SPB','47','35','0.1.37V11','BC66NBR01A11','Movistar','Portugal','3159','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','121','4.0','muy bajo','bajo'
'45af321941a07f1295d4eeabfd2d3301','ATLAS_2SPB','29','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Spain','3826','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','29','3.0','muy bajo','bajo'
'2a6076a66828408645582449288236ce','Atlas 2','21','6','0.0.60','BC66NBR01A10','Vodafone','Switzerland','3484','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Zurich','857','13.0','muy alto','bajo'
'60297263828a96f92d90813d2302472c','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3144','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','176','4.0','muy bajo','bajo'
'86b7c82dbaf3d9ba48fe981c58ce59fb','Atlas 2','3','5','0.0.60','BC66NBR01A10','Vodafone','Netherlands','529','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','874','4.0','muy bajo','bajo'
'9c8157eb577201b3f86cf7c164f5a296','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2441','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','546','8.0','alto','bajo'
'0f0a7bbb3f9566147f4421f1d5508a99','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Vodafone','Spain','1839','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','0','7.0','alto','bajo'
'2e3a8453b64c8c36dd1586c7205c9c58','ATLAS_2G_SPB','17','33','0.2.36V11Tur','M66FCR01A03BT','','Azerbaijan','3488','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Asia/Baku','27','4.0','muy bajo','bajo'
'5a9ee83510d71002da365d6573cfaa47','ATLAS_2SPB','31','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2094','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','141','2.0','muy bajo','bajo'
'ada0c42d387380132104e8bf3143ef29','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2183','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','319','23.0','muy alto','bajo'
'9184465d71004af44b526e4107c6d208','ATLAS_2SPB','2','27','0.1.37V11','BC66NBR01A11','Movistar','Spain','3127','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','289','6.0','alto','bajo'
'3dfc83ec721512217bdf5f147438f046','ATLAS_2SPB','3','27','0.1.36V11','BC66NBR01A11','Vodafone','Netherlands','529','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','540','26.0','muy alto','bajo'
'ae68d88dd86270ab093f5d9a4905f5be','Atlas 2','3','6','0.0.60','BC66NBR01A10','Vodafone','Netherlands','1353','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','947','2.0','muy bajo','bajo'
'cf2f48a124d34ba8a516e51a9d5aa101','ATLAS_2G_SPB','6','28','0.2.37V11','M66FBR03A08','Vodafone','Guadeloupe','2956','Grupo4 (Zona Tropical)','Grupo B (America Central)','America/Guadeloupe','390','5.0','bajo','bajo'
'60555bb7dc39cd6c0ac1d7c237dc6c94','ATLAS_2SPB','46','16','0.1.34V11','BC66NBR01A11','Vodafone','Netherlands','2318','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','145','4.0','muy bajo','bajo'
'01c24f44a245f7d4f87777142480a989','ATLAS_2SPB','2','31','0.1.37V11','BC66NBR01A11','Vodafone','Spain','2908','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','342','3.0','muy bajo','bajo'
'6386d4977107477cc4526127a93e8f81','ATLAS_2SPB','46','16','0.1.34V11','BC66NBR01A11','Vodafone','Netherlands','508','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','629','28.0','muy alto','bajo'
'c9dac64ab76461199abb1c36926b43bb','Atlas 2','2','6','0.0.60','BC66NBR01A10','1nce','Spain','728','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1261','4.0','muy bajo','bajo'
'df705afaea7236b4a74f6c5d4c73949f','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3208','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','280','21.0','muy alto','bajo'
'59c97d406430b0c63927ecc479818dd5','ATLAS_2SPB','2','35','0.1.37V11','BC66NBR01A11','Movistar','Spain','3820','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Atlantic/Canary','6','5.0','bajo','bajo'
'0c908e78eed3497d8f394f810391aa54','Atlas 2','31','2','0.0.43','BC66NBR01A10','Movistar','Spain','2134','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1082','138.0','muy alto','alto'
'aeb466010ea3603d17c7bbaa51652909','ATLAS_2G_SP','6','7','0.2.17','M66FBR03A07','Movistar','France','2330','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Paris','590','5.0','bajo','bajo'
'c7c11d21e28b96c733a296a56ef3cee8','ATLAS_2G_SPB','5','28','0.2.37V11','M66FBR03A08','','United Kingdom','1956','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/London','0','3.0','muy bajo','bajo'
'64126e164cc62c23dc12936177ee2943','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','1721','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','892','4.0','muy bajo','bajo'
'32e1595f0154e14bb031d60d9d186b03','ATLAS_2SPB','2','16','0.1.36V11','BC66NBR01A11','Vodafone','Spain','3330','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','172','30.0','muy alto','bajo'
'11213f88295dbd4b088c5f150a0ed1e3','ATLAS_2SPB','47','35','0.1.37V11','BC66NBR01A11','Movistar','Portugal','3518','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','88','5.0','bajo','bajo'
'6b2e4b71744d1ef434986c8c4eb3e70a','ATLAS_2SPB','2','27','0.1.37V11','BC66NBR01A11','Movistar','Spain','3133','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','61','7.0','alto','bajo'
'87ee387e4e50b343984d387cde959ced','ATLAS_2SPB','2','16','0.1.34V11','BC66NBR01A11','Movistar','Spain','3129','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','439','33.0','muy alto','bajo'
'7f78b18d420c6fb0f35eb66bf191beff','ATLAS_2SPB','2','15','0.1.37V11','BC66NBR01A11','Movistar','Spain','2183','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','233','12.0','muy alto','bajo'
'b0c874f3f340a8044aa9388cafc699db','ATLAS_2S','8','7','0.1.15','BC66NBR01A11','Vodafone','Spain','3491','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','225','6.0','alto','bajo'
'88c4f17876e8202a0c17fa5921d40b7c','ATLAS_2SPB','2','16','0.1.34V11','BC66NBR01A11','Vodafone','Spain','3367','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','198','5.0','bajo','bajo'
'64669df6c0904010297bf42ae6a701c4','ATLAS_2G_SPB','17','33','0.2.36V11Tur','M66FCR01A03BT','VTurkey','Türkiye','3727','Grupo3 (Zona Subtropical +)','Grupo D (Europa / Africa Oeste)','Europe/Istanbul','483','8.0','alto','bajo'
'ebd15a5ad128521aafff9879a3ededb6','ATLAS_2SPB','46','16','0.1.34V11','BC66NBR01A11','Vodafone','Netherlands','2318','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','436','5.0','bajo','bajo'
'a10987451a4beb743ab8dfadcaddadb5','ATLAS_2S','2','7','0.1.12','BC66NBR01A11','1nce','Spain','422','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','874','2.0','muy bajo','bajo'
'ea633ab84330c12e496ef27acfce9d1f','ATLAS_2SP','1','7','0.1.17','BC66NBR01A11','1nce','Germany','904','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','1038','9.0','alto','bajo'
'e10f6a9cdb38b35b051e5b4f77cff30a','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','152','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','643','9.0','alto','bajo'
'5c672157c5e43862f9a5a6a6ef1fedd8','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3146','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','301','7.0','alto','bajo'
'47b32d70130a098aecb49e663edbce9b','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Vodafone','Spain','2867','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','350','4.0','muy bajo','bajo'
'ea5e2a6a8a5afb24a0bbe0cd6fb425ff','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3125','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','303','4.0','muy bajo','bajo'
'5848261ea00c176ed69a28406d0743a3','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','1330','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','950','9.0','alto','bajo'
'402cc0d773afdd7e90b0d5b2cb109d26','ATLAS_2G_SPB','1','38','0.2.40V12','M66FCR01A02BT','Vodafone','Italy','3052','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','283','2.0','muy bajo','bajo'
'ebf20d216a4ec5bcade4cb06fc75c1da','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3031','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','307','5.0','bajo','bajo'
'b7fd6202648515df390054a5e96ed5ea','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','676','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','531','48.0','muy alto','bajo'
'497b7689f9a33f1dc817be996d940dd8','ATLAS_2SPB','63','27','0.1.37V11','BC66NBR01A11','Movistar','Spain','3026','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','335','6.0','alto','bajo'
'c9b048ea44d9d80ac101eee5c1df16ef','Atlas 2','2','5','0.0.60','BC66NBR01A10','Movistar','Spain','763','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1218','12.0','muy alto','bajo'
'de992031a755c7749e2c612e8b9a7066','ATLAS_2SPB','68','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Italy','3196','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','212','2.0','muy bajo','bajo'
